Year,Month,Day,Hour,TH1,TH2
2015,8,8,22,0,0.3505665
2015,8,8,23,0,0.3997665
2015,8,9,0,0,0.50757
2015,8,9,1,0,0.4094025
2015,8,9,2,0,0.447015
2015,8,9,3,0,0.56942
2015,8,9,4,0,0.626965
2015,8,9,5,0,0.5696
2015,8,9,6,0,0.557755
2015,8,9,7,0,0.598805
2015,8,9,8,0,0.623665
2015,8,9,9,0,0.51126
2015,8,9,10,0,0.434868
2015,8,9,11,0,0.5774
2015,8,9,12,0,0.549795
2015,8,9,13,0,0.435565
2015,8,9,14,0,0.446936
2015,8,9,15,0,0.364245
2015,8,9,16,0,0.3569935
2015,8,9,17,0,0.343875
2015,8,9,18,0,0.360142
2015,8,9,19,0,0.352298
2015,8,9,20,0,0.391243
2015,8,9,21,0,0.376467
2015,8,9,22,0,0.374182
2015,8,9,23,0,0.38168
2015,8,10,0,0,0.3793175
2015,8,10,1,0,0.3777755
2015,8,10,2,0,0.420501
2015,8,10,3,0,0.52179
2015,8,10,4,0,0.562715
2015,8,10,5,0,0.55834
2015,8,10,6,0,0.63687
2015,8,10,7,0,0.630135
2015,8,10,8,0,0.632545
2015,8,10,9,0,0.552035
2015,8,10,10,0,0.60019
2015,8,10,11,0,0.543925
2015,8,10,12,0,0.4342485
2015,8,10,13,0,0.399434
2015,8,10,14,0,0.4087405
2015,8,10,15,0,0.4637005
2015,8,10,16,0,0.423941
2015,8,10,17,0,0.359104
2015,8,10,18,0,0.3509255
2015,8,10,19,0,0.408872
2015,8,10,20,0,0.447656
2015,8,10,21,0,0.430866
2015,8,10,22,0,0.491516
2015,8,10,23,0,0.4539525
2015,8,11,0,0,0.4411015
2015,8,11,1,0,0.468886
2015,8,11,2,0,0.4296685
2015,8,11,3,0,0.4855055
2015,8,11,4,0,0.605155
2015,8,11,5,0,0.704475
2015,8,11,6,0,0.70888
2015,8,11,7,0,0.70585
2015,8,11,8,0,0.65529
2015,8,11,9,0,0.641525
2015,8,11,10,0,0.4738995
2015,8,11,11,0,0.5209
2015,8,11,12,0,0.65139
2015,8,11,13,0,0.4713685
2015,8,11,14,0,0.3822195
2015,8,11,15,0,0.355785
2015,8,11,16,0,0.4038795
2015,8,11,17,0,0.407271
2015,8,11,18,0,0.3556845
2015,8,11,19,0,0.3417245
2015,8,11,20,0,0.365227
2015,8,11,21,0,0.400145
2015,8,11,22,0,0.441669
2015,8,11,23,0,0.4011705
2015,8,12,0,0,0.398578
2015,8,12,1,0,0.3665385
2015,8,12,2,0,0.3863045
2015,8,12,3,0,0.515785
2015,8,12,4,0,0.6265
2015,8,12,5,0,0.738715
2015,8,12,6,0,0.718385
2015,8,12,7,0,0.718465
2015,8,12,8,0,0.702585
2015,8,12,9,0,0.626955
2015,8,12,10,0,0.545515
2015,8,12,11,0,0.4932985
2015,8,12,12,0,0.4821615
2015,8,12,13,0,0.465146
2015,8,12,14,0,0.3911775
2015,8,12,15,0,0.402914
2015,8,12,16,0,0.4233075
2015,8,12,17,0,0.3868
2015,8,12,18,0,0.399816
2015,8,12,19,0,0.4030185
2015,8,12,20,0,0.3906
2015,8,12,21,0,0.3874735
2015,8,12,22,0,0.3884275
2015,8,12,23,0,0.376183
2015,8,13,0,0,0.325487
2015,8,13,1,0,0.3748015
2015,8,13,2,0,0.3246195
2015,8,13,3,0,0.4827095
2015,8,13,4,0,0.634
2015,8,13,5,0,0.63636
2015,8,13,6,0,0.679635
2015,8,13,7,0,0.68966
2015,8,13,8,0,0.68422
2015,8,13,9,0,0.67986
2015,8,13,10,0,0.656675
2015,8,13,11,0,0.641855
2015,8,13,12,0,0.65093
2015,8,13,13,0,0.54986
2015,8,13,14,0,0.47044
2015,8,13,15,0,0.4463625
2015,8,13,16,0,0.504365
2015,8,13,17,0,0.484562
2015,8,13,18,0,0.4783165
2015,8,13,19,0,0.451859
2015,8,13,20,0,0.473238
2015,8,13,21,0,0.4911165
2015,8,13,22,0,0.51062
2015,8,13,23,0,0.50218
2015,8,14,0,0,0.565195
2015,8,14,1,0,0.583635
2015,8,14,2,0,0.668965
2015,8,14,3,0,0.73097
2015,8,14,4,0,0.74815
2015,8,14,5,0,0.73397
2015,8,14,6,0,0.699905
2015,8,14,7,0,0.72497
2015,8,14,8,0,0.67869
2015,8,14,9,0,0.645665
2015,8,14,10,0,0.606275
2015,8,14,11,0,0.71043
2015,8,14,12,0,0.600325
2015,8,14,13,0,0.535625
2015,8,14,14,0,0.56621
2015,8,14,15,0,0.59454
2015,8,14,16,0,0.518125
2015,8,14,17,0,0.54775
2015,8,14,18,0,0.60245
2015,8,14,19,0,0.518705
2015,8,14,20,0,0.483611
2015,8,14,21,0,0.413345
2015,8,14,22,0,0.376304
2015,8,14,23,0,0.4375965
2015,8,15,0,0,0.489859
2015,8,15,1,0,0.415179
2015,8,15,2,0,0.413873
2015,8,15,3,0,0.41871
2015,8,15,4,0,0.4963855
2015,8,15,5,0,0.57948
2015,8,15,6,0,0.612775
2015,8,15,7,0,0.621835
2015,8,15,8,0,0.618425
2015,8,15,9,0,0.57158
2015,8,15,10,0,0.6038
2015,8,15,11,0,0.5317
2015,8,15,12,0,0.4935405
2015,8,15,13,0,0.54777
2015,8,15,14,0,0.539425
2015,8,15,15,0,0.488946
2015,8,15,16,0,0.4795355
2015,8,15,17,0,0.4874875
2015,8,15,18,0,0.4979825
2015,8,15,19,0,0.4530125
2015,8,15,20,0,0.397935
2015,8,15,21,0,0.3629805
2015,8,15,22,0,0.46392
2015,8,15,23,0,0.390672
2015,8,16,0,0,0.368066
2015,8,16,1,0,0.44644
2015,8,16,2,0,0.463634
2015,8,16,3,0,0.502425
2015,8,16,4,0,0.584915
2015,8,16,5,0,0.674225
2015,8,16,6,0,0.695995
2015,8,16,7,0,0.65834
2015,8,16,8,0,0.679485
2015,8,16,9,0,0.62038
2015,8,16,10,0,0.470345
2015,8,16,11,0,0.53059
2015,8,16,12,0,0.530735
2015,8,16,13,0,0.517945
2015,8,16,14,0,0.430591
2015,8,16,15,0,0.3730775
2015,8,16,16,0,0.3992555
2015,8,16,17,0,0.463295
2015,8,16,18,0,0.575415
2015,8,16,19,0,0.546405
2015,8,16,20,0,0.554585
2015,8,16,21,0,0.589045
2015,8,16,22,0,0.55102
2015,8,16,23,0,0.604675
2015,8,17,0,0,0.62219
2015,8,17,1,0,0.60043
2015,8,17,2,0,0.62865
2015,8,17,3,0,0.58848
2015,8,17,4,0,0.51884
2015,8,17,5,0,0.470577
2015,8,17,6,0,0.503985
2015,8,17,7,0,0.643205
2015,8,17,8,0,0.648985
2015,8,17,9,0,0.544995
2015,8,17,10,0,0.52402
2015,8,17,11,0,0.528735
2015,8,17,12,0,0.54024
2015,8,17,13,0,0.53383
2015,8,17,14,0,0.4766545
2015,8,17,15,0,0.4086395
2015,8,17,16,0,0.362176
2015,8,17,17,0,0.363955
2015,8,17,18,0,0.39783
2015,8,17,19,0,0.3483905
2015,8,17,20,0,0.3459215
2015,8,17,21,0,0.4060025
2015,8,17,22,0,0.4066835
2015,8,17,23,0,0.384391
2015,8,18,0,0,0.387766
2015,8,18,1,0,0.3955975
2015,8,18,2,0,0.3913455
2015,8,18,3,0,0.423398
2015,8,18,4,0,0.498608
2015,8,18,5,0,0.56064
2015,8,18,6,0,0.592915
2015,8,18,7,0,0.625065
2015,8,18,8,0,0.594185
2015,8,18,9,0,0.599425
2015,8,18,10,0,0.60391
2015,8,18,11,0,0.74519
2015,8,18,12,0,0.661235
2015,8,18,13,0,0.574785
2015,8,18,14,0,0.574065
2015,8,18,15,0,0.614985
2015,8,18,16,0,0.61969
2015,8,18,17,0,0.61814
2015,8,18,18,0,0.59124
2015,8,18,19,0,0.597785
2015,8,18,20,0,0.571785
2015,8,18,21,0,0.53833
2015,8,18,22,0,0.4849035
2015,8,18,23,0,0.544225
2015,8,19,0,0,0.510555
2015,8,19,1,0,0.492798
2015,8,19,2,0,0.50296
2015,8,19,3,0,0.635435
2015,8,19,4,0,0.680415
2015,8,19,5,0,0.689985
2015,8,19,6,0,0.697875
2015,8,19,7,0,0.64021
2015,8,19,8,0,0.6064
2015,8,19,9,0,0.60251
2015,8,19,10,0,0.56408
2015,8,19,11,0,0.6282
2015,8,19,12,0,0.61172
2015,8,19,13,0,0.501475
2015,8,19,14,0,0.4549995
2015,8,19,15,0,0.482269
2015,8,19,16,0,0.4690625
2015,8,19,17,0,0.4807825
2015,8,19,18,0,0.49307
2015,8,19,19,0,0.457256
2015,8,19,20,0,0.430505
2015,8,19,21,0,0.4232285
2015,8,19,22,0,0.4188195
2015,8,19,23,0,0.4205475
2015,8,20,0,0,0.4708345
2015,8,20,1,0,0.469604
2015,8,20,2,0,0.4258225
2015,8,20,3,0,0.440174
2015,8,20,4,0,0.475539
2015,8,20,5,0,0.504565
2015,8,20,6,0,0.51967
2015,8,20,7,0,0.539135
2015,8,20,8,0,0.54085
2015,8,20,9,0,0.53735
2015,8,20,10,0,0.538375
2015,8,20,11,0,0.549755
2015,8,20,12,0,0.55965
2015,8,20,13,0,0.56974
2015,8,20,14,0,0.60244
2015,8,20,15,0,0.5662
2015,8,20,16,0,0.575345
2015,8,20,17,0,0.59441
2015,8,20,18,0,0.591825
2015,8,20,19,0,0.577955
2015,8,20,20,0,0.54696
2015,8,20,21,0,0.56752
2015,8,20,22,0,0.533745
2015,8,20,23,0,0.54925
2015,8,21,0,0,0.544745
2015,8,21,1,0,0.581865
2015,8,21,2,0,0.57814
2015,8,21,3,0,0.535065
2015,8,21,4,0,0.510425
2015,8,21,5,0,0.42675
2015,8,21,6,0,0.4075585
2015,8,21,7,0,0.346046
2015,8,21,8,0,0.3887975
2015,8,21,9,0,0.468803
2015,8,21,10,0,0.4056295
2015,8,21,11,0,0.4291055
2015,8,21,12,0,0.4357675
2015,8,21,13,0,0.464077
2015,8,21,14,0,0.46432
2015,8,21,15,0,0.447595
2015,8,21,16,0,0.4025865
2015,8,21,17,0,0.424082
2015,8,21,18,0,0.432923
2015,8,21,19,0,0.3975075
2015,8,21,20,0,0.359569
2015,8,21,21,0,0.348569
2015,8,21,22,0,0.4204495
2015,8,21,23,0,0.4008785
2015,8,22,0,0,0.4171385
2015,8,22,1,0,0.441613
2015,8,22,2,0,0.4567905
2015,8,22,3,0,0.456794
2015,8,22,4,0,0.4216345
2015,8,22,5,0,0.457616
2015,8,22,6,0,0.477894
2015,8,22,7,0,0.51846
2015,8,22,8,0,0.5377
2015,8,22,9,0,0.46027
2015,8,22,10,0,0.3912625
2015,8,22,11,0,0.4085115
2015,8,22,12,0,0.4648675
2015,8,22,13,0,0.3941875
2015,8,22,14,0,0.4123665
2015,8,22,15,0,0.429253
2015,8,22,16,0,0.42097
2015,8,22,17,0,0.3510335
2015,8,22,18,0,0.3752865
2015,8,22,19,0,0.352851
2015,8,22,20,0,0.3147285
2015,8,22,21,0,0.356836
2015,8,22,22,0,0.3538925
2015,8,22,23,0,0.3564435
2015,8,23,0,0,0.386596
2015,8,23,1,0,0.3870165
2015,8,23,2,0,0.371881
2015,8,23,3,0,0.4738045
2015,8,23,4,0,0.5475
2015,8,23,5,0,0.584155
2015,8,23,6,0,0.66656
2015,8,23,7,0,0.68734
2015,8,23,8,0,0.628575
2015,8,23,9,0,0.636245
2015,8,23,10,0,0.59583
2015,8,23,11,0,0.53658
2015,8,23,12,0,0.55108
2015,8,23,13,0,0.4269645
2015,8,23,14,0,0.447124
2015,8,23,15,0,0.362309
2015,8,23,16,0,0.398526
2015,8,23,17,0,0.3785725
2015,8,23,18,0,0.4041045
2015,8,23,19,0,0.3463135
2015,8,23,20,0,0.342171
2015,8,23,21,0,0.3215665
2015,8,23,22,0,0.38895
2015,8,23,23,0,0.3888585
2015,8,24,0,0,0.3912675
2015,8,24,1,0,0.3989945
2015,8,24,2,0,0.4199055
2015,8,24,3,0,0.428645
2015,8,24,4,0,0.53795
2015,8,24,5,0,0.64997
2015,8,24,6,0,0.632735
2015,8,24,7,0,0.726955
2015,8,24,8,0,0.65764
2015,8,24,9,0,0.60721
2015,8,24,10,0,0.53091
2015,8,24,11,0,0.610725
2015,8,24,12,0,0.4546435
2015,8,24,13,0,0.496415
2015,8,24,14,0,0.4151105
2015,8,24,15,0,0.396084
2015,8,24,16,0,0.404412
2015,8,24,17,0,0.4052315
2015,8,24,18,0,0.3905765
2015,8,24,19,0,0.369927
2015,8,24,20,0,0.3616205
2015,8,24,21,0,0.362069
2015,8,24,22,0,0.3674995
2015,8,24,23,0,0.4118815
2015,8,25,0,0,0.348918
2015,8,25,1,0,0.3227175
2015,8,25,2,0,0.359563
2015,8,25,3,0,0.52664
2015,8,25,4,0,0.629465
2015,8,25,5,0,0.6755
2015,8,25,6,0,0.6724
2015,8,25,7,0,0.68108
2015,8,25,8,0,0.652735
2015,8,25,9,0,0.638795
2015,8,25,10,0,0.50172
2015,8,25,11,0,0.646315
2015,8,25,12,0,0.5403
2015,8,25,13,0,0.426731
2015,8,25,14,0,0.3709875
2015,8,25,15,0,0.3338255
2015,8,25,16,0,0.3797445
2015,8,25,17,0,0.37072
2015,8,25,18,0,0.3933745
2015,8,25,19,0,0.3749935
2015,8,25,20,0,0.3745515
2015,8,25,21,0,0.413183
2015,8,25,22,0,0.384652
2015,8,25,23,0,0.4049025
2015,8,26,0,0,0.4022445
2015,8,26,1,0,0.414776
2015,8,26,2,0,0.3690345
2015,8,26,3,0,0.43777
2015,8,26,4,0,0.4835
2015,8,26,5,0,0.578725
2015,8,26,6,0,0.576185
2015,8,26,7,0,0.599415
2015,8,26,8,0,0.60724
2015,8,26,9,0,0.520125
2015,8,26,10,0,0.451282
2015,8,26,11,0,0.453586
2015,8,26,12,0,0.3901535
2015,8,26,13,0,0.414858
2015,8,26,14,0,0.352177
2015,8,26,15,0,0.422006
2015,8,26,16,0,0.4746305
2015,8,26,17,0,0.3647055
2015,8,26,18,0,0.379992
2015,8,26,19,0,0.3919105
2015,8,26,20,0,0.3397185
2015,8,26,21,0,0.3442175
2015,8,26,22,0,0.4192325
2015,8,26,23,0,0.38057
2015,8,27,0,0,0.388605
2015,8,27,1,0,0.341453
2015,8,27,2,0,0.4283855
2015,8,27,3,0,0.51723
2015,8,27,4,0,0.622035
2015,8,27,5,0,0.635515
2015,8,27,6,0,0.653165
2015,8,27,7,0,0.664115
2015,8,27,8,0,0.658495
2015,8,27,9,0,0.615405
2015,8,27,10,0,0.4777245
2015,8,27,11,0,0.61955
2015,8,27,12,0,0.592255
2015,8,27,13,0,0.511165
2015,8,27,14,0,0.534645
2015,8,27,15,0,0.51077
2015,8,27,16,0,0.53411
2015,8,27,17,0,0.519895
2015,8,27,18,0,0.475103
2015,8,27,19,0,0.4680255
2015,8,27,20,0,0.475251
2015,8,27,21,0,0.52693
2015,8,27,22,0,0.347558
2015,8,27,23,0,0.3500335
2015,8,28,0,0,0.3664565
2015,8,28,1,0,0.3265745
2015,8,28,2,0,0.381184
2015,8,28,3,0,0.424567
2015,8,28,4,0,0.494529
2015,8,28,5,0,0.57894
2015,8,28,6,0,0.622555
2015,8,28,7,0,0.59262
2015,8,28,8,0,0.67677
2015,8,28,9,0,0.65078
2015,8,28,10,0,0.57552
2015,8,28,11,0,0.57522
2015,8,28,12,0,0.581585
2015,8,28,13,0,0.50362
2015,8,28,14,0,0.4871675
2015,8,28,15,0,0.460101
2015,8,28,16,0,0.4777125
2015,8,28,17,0,0.4899905
2015,8,28,18,0,0.534415
2015,8,28,19,0,0.496002
2015,8,28,20,0,0.433381
2015,8,28,21,0,0.3868695
2015,8,28,22,0,0.3868635
2015,8,28,23,0,0.36168
2015,8,29,0,0,0.358049
2015,8,29,1,0,0.33909
2015,8,29,2,0,0.3714605
2015,8,29,3,0,0.512825
2015,8,29,4,0,0.593845
2015,8,29,5,0,0.634155
2015,8,29,6,0,0.616695
2015,8,29,7,0,0.64524
2015,8,29,8,0,0.63973
2015,8,29,9,0,0.649195
2015,8,29,10,0,0.4836505
2015,8,29,11,0,0.65736
2015,8,29,12,0,0.583905
2015,8,29,13,0,0.55876
2015,8,29,14,0,0.5143
2015,8,29,15,0,0.495428
2015,8,29,16,0,0.467606
2015,8,29,17,0,0.4315025
2015,8,29,18,0,0.466603
2015,8,29,19,0,0.43592
2015,8,29,20,0,0.489104
2015,8,29,21,0,0.402363
2015,8,29,22,0,0.3642725
2015,8,29,23,0,0.3611585
2015,8,30,0,0,0.348809
2015,8,30,1,0,0.371952
2015,8,30,2,0,0.3720385
2015,8,30,3,0,0.463632
2015,8,30,4,0,0.558355
2015,8,30,5,0,0.623125
2015,8,30,6,0,0.564805
2015,8,30,7,0,0.62251
2015,8,30,8,0,0.621995
2015,8,30,9,0,0.542745
2015,8,30,10,0,0.6099
2015,8,30,11,0,0.52595
2015,8,30,12,0,0.488734
2015,8,30,13,0,0.57623
2015,8,30,14,0,0.50265
2015,8,30,15,0,0.3805155
2015,8,30,16,0,0.403831
2015,8,30,17,0,0.37472
2015,8,30,18,0,0.4349625
2015,8,30,19,0,0.438358
2015,8,30,20,0,0.418285
2015,8,30,21,0,0.3932895
2015,8,30,22,0,0.413031
2015,8,30,23,0,0.3530225
2015,8,31,0,0,0.390981
2015,8,31,1,0,0.462978
2015,8,31,2,0,0.512575
2015,8,31,3,0,0.4760405
2015,8,31,4,0,0.4318635
2015,8,31,5,0,0.384333
2015,8,31,6,0,0.521705
2015,8,31,7,0,0.61924
2015,8,31,8,0,0.61011
2015,8,31,9,0,0.561695
2015,8,31,10,0,0.4683355
2015,8,31,11,0,0.4908445
2015,8,31,12,0,0.516835
2015,8,31,13,0,0.526615
2015,8,31,14,0,0.41966
2015,8,31,15,0,0.3884975
2015,8,31,16,0,0.3855975
2015,8,31,17,0,0.389989
2015,8,31,18,0,0.3915485
2015,8,31,19,0,0.368471
2015,8,31,20,0,0.397014
2015,8,31,21,0,0.3988195
2015,8,31,22,0,0.4121845
2015,8,31,23,0,0.405344
2015,9,1,0,0,0.380927
2015,9,1,1,0,0.396343
2015,9,1,2,0,0.4358755
2015,9,1,3,0,0.496445
2015,9,1,4,0,0.490964
2015,9,1,5,0,0.50227
2015,9,1,6,0,0.501865
2015,9,1,7,0,0.577015
2015,9,1,8,0,0.599835
2015,9,1,9,0,0.563835
2015,9,1,10,0,0.59558
2015,9,1,11,0,0.60051
2015,9,1,12,0,0.57353
2015,9,1,13,0,0.5943
2015,9,1,14,0,0.53209
2015,9,1,15,0,0.4431235
2015,9,1,16,0,0.4230965
2015,9,1,17,0,0.413685
2015,9,1,18,0,0.4389295
2015,9,1,19,0,0.464319
2015,9,1,20,0,0.4553105
2015,9,1,21,0,0.3779035
2015,9,1,22,0,0.381776
2015,9,1,23,0,0.324691
2015,9,2,0,0,0.3767555
2015,9,2,1,0,0.4338505
2015,9,2,2,0,0.488564
2015,9,2,3,0,0.52081
2015,9,2,4,0,0.515265
2015,9,2,5,0,0.54415
2015,9,2,6,0,0.606735
2015,9,2,7,0,0.60939
2015,9,2,8,0,0.630575
2015,9,2,9,0,0.598845
2015,9,2,10,0,0.615085
2015,9,2,11,0,0.55291
2015,9,2,12,0,0.54261
2015,9,2,13,0,0.497901
2015,9,2,14,0,0.51655
2015,9,2,15,0,0.54372
2015,9,2,16,0,0.555995
2015,9,2,17,0,0.5479
2015,9,2,18,0,0.534205
2015,9,2,19,0,0.52554
2015,9,2,20,0,0.4813555
2015,9,2,21,0,0.450917
2015,9,2,22,0,0.4706005
2015,9,2,23,0,0.52276
2015,9,3,0,0,0.4799215
2015,9,3,1,0,0.4690305
2015,9,3,2,0,0.456611
2015,9,3,3,0,0.4862025
2015,9,3,4,0,0.4850755
2015,9,3,5,0,0.471834
2015,9,3,6,0,0.4501205
2015,9,3,7,0,0.545275
2015,9,3,8,0,0.517295
2015,9,3,9,0,0.491186
2015,9,3,10,0,0.52792
2015,9,3,11,0,0.3783105
2015,9,3,12,0,0.4378755
2015,9,3,13,0,0.45335
2015,9,3,14,0,0.4617325
2015,9,3,15,0,0.4846335
2015,9,3,16,0,0.4532275
2015,9,3,17,0,0.4672115
2015,9,3,18,0,0.434427
2015,9,3,19,0,0.446619
2015,9,3,20,0,0.4346455
2015,9,3,21,0,0.4378875
2015,9,3,22,0,0.457369
2015,9,3,23,0,0.4615335
2015,9,4,0,0,0.467114
2015,9,4,1,0,0.480663
2015,9,4,2,0,0.476575
2015,9,4,3,0,0.464783
2015,9,4,4,0,0.458322
2015,9,4,5,0,0.56697
2015,9,4,6,0,0.65236
2015,9,4,7,0,0.671745
2015,9,4,8,0,0.65013
2015,9,4,9,0,0.55375
2015,9,4,10,0,0.499623
2015,9,4,11,0,0.357638
2015,9,4,12,0,0.414842
2015,9,4,13,0,0.387352
2015,9,4,14,0,0.3252405
2015,9,4,15,0,0.3690575
2015,9,4,16,0,0.4270895
2015,9,4,17,0,0.428952
2015,9,4,18,0,0.4177345
2015,9,4,19,0,0.3702425
2015,9,4,20,0,0.342528
2015,9,4,21,0,0.38059
2015,9,4,22,0,0.3333375
2015,9,4,23,0,0.3821315
2015,9,5,0,0,0.3575065
2015,9,5,1,0,0.3641705
2015,9,5,2,0,0.3725685
2015,9,5,3,0,0.483073
2015,9,5,4,0,0.63115
2015,9,5,5,0,0.642335
2015,9,5,6,0,0.608625
2015,9,5,7,0,0.600385
2015,9,5,8,0,0.61612
2015,9,5,9,0,0.59576
2015,9,5,10,0,0.547945
2015,9,5,11,0,0.4856
2015,9,5,12,0,0.4978485
2015,9,5,13,0,0.4660695
2015,9,5,14,0,0.4129855
2015,9,5,15,0,0.3926375
2015,9,5,16,0,0.372292
2015,9,5,17,0,0.372296
2015,9,5,18,0,0.383898
2015,9,5,19,0,0.3982995
2015,9,5,20,0,0.3910175
2015,9,5,21,0,0.4194755
2015,9,5,22,0,0.449932
2015,9,5,23,0,0.40888
2015,9,6,0,0,0.380961
2015,9,6,1,0,0.3977605
2015,9,6,2,0,0.432354
2015,9,6,3,0,0.454881
2015,9,6,4,0,0.4862265
2015,9,6,5,0,0.546595
2015,9,6,6,0,0.640655
2015,9,6,7,0,0.600215
2015,9,6,8,0,0.633195
2015,9,6,9,0,0.62241
2015,9,6,10,0,0.626335
2015,9,6,11,0,0.59476
2015,9,6,12,0,0.430466
2015,9,6,13,0,0.3825675
2015,9,6,14,0,0.3876425
2015,9,6,15,0,0.379151
2015,9,6,16,0,0.356226
2015,9,6,17,0,0.333896
2015,9,6,18,0,0.3294155
2015,9,6,19,0,0.323377
2015,9,6,20,0,0.3290775
2015,9,6,21,0,0.355016
2015,9,6,22,0,0.4207705
2015,9,6,23,0,0.382812
2015,9,7,0,0,0.342059
2015,9,7,1,0,0.355113
2015,9,7,2,0,0.3276185
2015,9,7,3,0,0.461208
2015,9,7,4,0,0.62438
2015,9,7,5,0,0.661765
2015,9,7,6,0,0.684655
2015,9,7,7,0,0.69517
2015,9,7,8,0,0.718605
2015,9,7,9,0,0.73035
2015,9,7,10,0,0.689245
2015,9,7,11,0,0.63421
2015,9,7,12,0,0.559055
2015,9,7,13,0,0.515915
2015,9,7,14,0,0.4750805
2015,9,7,15,0,0.4523125
2015,9,7,16,0,0.4017965
2015,9,7,17,0,0.39534
2015,9,7,18,0,0.386552
2015,9,7,19,0,0.34771
2015,9,7,20,0,0.4031835
2015,9,7,21,0,0.472195
2015,9,7,22,0,0.470287
2015,9,7,23,0,0.4563935
2015,9,8,0,0,0.4450705
2015,9,8,1,0,0.3974025
2015,9,8,2,0,0.3702535
2015,9,8,3,0,0.498476
2015,9,8,4,0,0.611795
2015,9,8,5,0,0.689425
2015,9,8,6,0,0.74028
2015,9,8,7,0,0.73231
2015,9,8,8,0,0.73645
2015,9,8,9,0,0.69307
2015,9,8,10,0,0.608315
2015,9,8,11,0,0.567065
2015,9,8,12,0,0.4936215
2015,9,8,13,0,0.4690025
2015,9,8,14,0,0.404873
2015,9,8,15,0,0.409647
2015,9,8,16,0,0.4702075
2015,9,8,17,0,0.449515
2015,9,8,18,0,0.3698575
2015,9,8,19,0,0.426486
2015,9,8,20,0,0.451523
2015,9,8,21,0,0.445401
2015,9,8,22,0,0.443405
2015,9,8,23,0,0.3790905
2015,9,9,0,0,0.4093385
2015,9,9,1,0,0.3727995
2015,9,9,2,0,0.368475
2015,9,9,3,0,0.4952005
2015,9,9,4,0,0.632475
2015,9,9,5,0,0.69388
2015,9,9,6,0,0.735875
2015,9,9,7,0,0.723615
2015,9,9,8,0,0.712095
2015,9,9,9,0,0.67464
2015,9,9,10,0,0.472479
2015,9,9,11,0,0.57662
2015,9,9,12,0,0.4860465
2015,9,9,13,0,0.4558965
2015,9,9,14,0,0.4266725
2015,9,9,15,0,0.383175
2015,9,9,16,0,0.3833365
2015,9,9,17,0,0.365344
2015,9,9,18,0,0.3843865
2015,9,9,19,0,0.407069
2015,9,9,20,0,0.402657
2015,9,9,21,0,0.4098085
2015,9,9,22,0,0.4101575
2015,9,9,23,0,0.4471865
2015,9,10,0,0,0.4395885
2015,9,10,1,0,0.45955
2015,9,10,2,0,0.3663635
2015,9,10,3,0,0.466208
2015,9,10,4,0,0.575115
2015,9,10,5,0,0.67706
2015,9,10,6,0,0.70819
2015,9,10,7,0,0.674475
2015,9,10,8,0,0.64718
2015,9,10,9,0,0.620045
2015,9,10,10,0,0.51495
2015,9,10,11,0,0.3993715
2015,9,10,12,0,0.54747
2015,9,10,13,0,0.3818985
2015,9,10,14,0,0.3647365
2015,9,10,15,0,0.345026
2015,9,10,16,0,0.411097
2015,9,10,17,0,0.477052
2015,9,10,18,0,0.389105
2015,9,10,19,0,0.399461
2015,9,10,20,0,0.378273
2015,9,10,21,0,0.3559605
2015,9,10,22,0,0.3531655
2015,9,10,23,0,0.4284715
2015,9,11,0,0,0.4253645
2015,9,11,1,0,0.3700495
2015,9,11,2,0,0.364939
2015,9,11,3,0,0.476143
2015,9,11,4,0,0.573035
2015,9,11,5,0,0.613685
2015,9,11,6,0,0.601725
2015,9,11,7,0,0.6679
2015,9,11,8,0,0.61885
2015,9,11,9,0,0.505455
2015,9,11,10,0,0.52372
2015,9,11,11,0,0.50907
2015,9,11,12,0,0.55636
2015,9,11,13,0,0.4059355
2015,9,11,14,0,0.3611635
2015,9,11,15,0,0.393907
2015,9,11,16,0,0.3866355
2015,9,11,17,0,0.4310655
2015,9,11,18,0,0.4287
2015,9,11,19,0,0.4307895
2015,9,11,20,0,0.4213315
2015,9,11,21,0,0.4254035
2015,9,11,22,0,0.3852595
2015,9,11,23,0,0.362044
2015,9,12,0,0,0.378414
2015,9,12,1,0,0.336366
2015,9,12,2,0,0.38043
2015,9,12,3,0,0.438452
2015,9,12,4,0,0.6031
2015,9,12,5,0,0.663455
2015,9,12,6,0,0.64741
2015,9,12,7,0,0.64463
2015,9,12,8,0,0.680845
2015,9,12,9,0,0.59865
2015,9,12,10,0,0.55131
2015,9,12,11,0,0.596075
2015,9,12,12,0,0.433708
2015,9,12,13,0,0.3743155
2015,9,12,14,0,0.409193
2015,9,12,15,0,0.368373
2015,9,12,16,0,0.3765145
2015,9,12,17,0,0.3789745
2015,9,12,18,0,0.364603
2015,9,12,19,0,0.401594
2015,9,12,20,0,0.397936
2015,9,12,21,0,0.383532
2015,9,12,22,0,0.4972205
2015,9,12,23,0,0.3994645
2015,9,13,0,0,0.385931
2015,9,13,1,0,0.3765165
2015,9,13,2,0,0.34412
2015,9,13,3,0,0.453629
2015,9,13,4,0,0.647825
2015,9,13,5,0,0.67735
2015,9,13,6,0,0.683965
2015,9,13,7,0,0.67768
2015,9,13,8,0,0.697565
2015,9,13,9,0,0.70382
2015,9,13,10,0,0.520955
2015,9,13,11,0,0.555475
2015,9,13,12,0,0.4268395
2015,9,13,13,0,0.3896045
2015,9,13,14,0,0.3787635
2015,9,13,15,0,0.369468
